127	The Svedberg	The (Theodor) Svedberg	1884	1971	http://nobelprize.org/chemistry/laureates/1926/svedberg.jpg	http://nobelprize.org/chemistry/laureates/1926/svedberg-bio.html		http://nobelprize.org/chemistry/laureates/1926/svedberg-lecture.html
128	Grazia Deledda	Grazia Deledda (pen-name of Grazia Madesani, née Deledda)	1871	1936	http://nobelprize.org/literature/laureates/1926/deledda.jpg	http://nobelprize.org/literature/laureates/1926/deledda-autobio.html		
129	Johannes Fibiger	Johannes Andreas Grib Fibiger	1867	1928	http://nobelprize.org/medicine/laureates/1926/fibiger.jpg	http://nobelprize.org/medicine/laureates/1926/fibiger-bio.html		http://nobelprize.org/medicine/laureates/1926/fibiger-lecture.html
130	Aristide Briand	Aristide Briand	1862	1932	http://nobelprize.org/peace/laureates/1926/briand.jpg	http://nobelprize.org/peace/laureates/1926/briand-bio.html		
131	Gustav Stresemann	Gustav Stresemann	1878	1929	http://nobelprize.org/peace/laureates/1926/stresemann.jpg	http://nobelprize.org/peace/laureates/1926/stresemann-bio.html		http://nobelprize.org/peace/laureates/1926/stresemann-lecture.html
132	Jean Baptiste Perrin	Jean Baptiste Perrin	1870	1942	http://nobelprize.org/physics/laureates/1926/perrin.jpg	http://nobelprize.org/physics/laureates/1926/perrin-bio.html		http://nobelprize.org/physics/laureates/1926/perrin-lecture.html
133	Heinrich Wieland	Heinrich Otto Wieland	1877	1957	http://nobelprize.org/chemistry/laureates/1927/wieland.jpg	http://nobelprize.org/chemistry/laureates/1927/wieland-bio.html		http://nobelprize.org/chemistry/laureates/1927/wieland-lecture.html
134	Henri Bergson	Henri Bergson	1859	1941	http://nobelprize.org/literature/laureates/1927/bergson.jpg	http://nobelprize.org/literature/laureates/1927/bergson-bio.html		
135	Julius Wagner-Jauregg	Julius Wagner-Jauregg	1857	1940	http://nobelprize.org/medicine/laureates/1927/wagner-jauregg.jpg	http://nobelprize.org/medicine/laureates/1927/wagner-jauregg-bio.html		http://nobelprize.org/medicine/laureates/1927/wagner-jauregg-lecture.html
136	Ferdinand Buisson	Ferdinand Buisson	1841	1932	http://nobelprize.org/peace/laureates/1927/buisson.jpg	http://nobelprize.org/peace/laureates/1927/buisson-bio.html		http://nobelprize.org/peace/laureates/1927/buisson-lecture.html
137	Ludwig Quidde	Ludwig Quidde	1858	1941	http://nobelprize.org/peace/laureates/1927/quidde.jpg	http://nobelprize.org/peace/laureates/1927/quidde-bio.html		http://nobelprize.org/peace/laureates/1927/quidde-lecture.html
138	Arthur H. Compton	Arthur Holly Compton	1892	1962	http://nobelprize.org/physics/laureates/1927/compton.jpg	http://nobelprize.org/physics/laureates/1927/compton-bio.html		http://nobelprize.org/physics/laureates/1927/compton-lecture.html
139	C.T.R. Wilson	Charles Thomson Rees Wilson	1869	1959	http://nobelprize.org/physics/laureates/1927/wilson.jpg	http://nobelprize.org/physics/laureates/1927/wilson-bio.html		http://nobelprize.org/physics/laureates/1927/wilson-lecture.html
140	Adolf Windaus	Adolf Otto Reinhold Windaus	1876	1959	http://nobelprize.org/chemistry/laureates/1928/windaus.jpg	http://nobelprize.org/chemistry/laureates/1928/windaus-bio.html		http://nobelprize.org/chemistry/laureates/1928/windaus-lecture.html
141	Sigrid Undset	Sigrid Undset	1882	1949	http://nobelprize.org/literature/laureates/1928/undset.jpg	http://nobelprize.org/literature/laureates/1928/undset-autobio.html		
142	Charles Nicolle	Charles Jules Henri Nicolle	1866	1936	http://nobelprize.org/medicine/laureates/1928/nicolle.jpg	http://nobelprize.org/medicine/laureates/1928/nicolle-bio.html		http://nobelprize.org/medicine/laureates/1928/nicolle-lecture.html
143	Owen Willans Richardson	Owen Willans Richardson	1879	1959	http://nobelprize.org/physics/laureates/1928/richardson.jpg	http://nobelprize.org/physics/laureates/1928/richardson-bio.html		http://nobelprize.org/physics/laureates/1928/richardson-lecture.html
144	Arthur Harden	Arthur Harden	1865	1940	http://nobelprize.org/chemistry/laureates/1929/harden.jpg	http://nobelprize.org/chemistry/laureates/1929/harden-bio.html		http://nobelprize.org/chemistry/laureates/1929/harden-lecture.html
145	Hans von Euler-Chelpin	Hans Karl August Simon von Euler-Chelpin	1873	1964	http://nobelprize.org/chemistry/laureates/1929/euler-chelpin.jpg	http://nobelprize.org/chemistry/laureates/1929/euler-chelpin-bio.html		http://nobelprize.org/chemistry/laureates/1929/euler-chelpin-lecture.html
146	Thomas Mann	Thomas Mann	1875	1955	http://nobelprize.org/literature/laureates/1929/mann.jpg	http://nobelprize.org/literature/laureates/1929/mann-autobio.html		
147	Christiaan Eijkman	Christiaan Eijkman	1858	1930	http://nobelprize.org/medicine/laureates/1929/eijkman.jpg	http://nobelprize.org/medicine/laureates/1929/eijkman-bio.html		http://nobelprize.org/medicine/laureates/1929/eijkman-lecture.html
148	Sir Frederick Hopkins	Sir Frederick Gowland Hopkins	1861	1947	http://nobelprize.org/medicine/laureates/1929/hopkins.jpg	http://nobelprize.org/medicine/laureates/1929/hopkins-bio.html		http://nobelprize.org/medicine/laureates/1929/hopkins-lecture.html
149	Frank B. Kellogg	Frank Billings Kellogg	1856	1937	http://nobelprize.org/peace/laureates/1929/kellogg.jpg	http://nobelprize.org/peace/laureates/1929/kellogg-bio.html		
150	Louis de Broglie	Prince Louis-Victor Pierre Raymond de Broglie	1892	1987	http://nobelprize.org/physics/laureates/1929/broglie.jpg	http://nobelprize.org/physics/laureates/1929/broglie-bio.html		http://nobelprize.org/physics/laureates/1929/broglie-lecture.html
151	Hans Fischer	Hans Fischer	1881	1945	http://nobelprize.org/chemistry/laureates/1930/fischer.jpg	http://nobelprize.org/chemistry/laureates/1930/fischer-bio.html		http://nobelprize.org/chemistry/laureates/1930/fischer-lecture.html
152	Sinclair Lewis	Sinclair Lewis	1885	1951	http://nobelprize.org/literature/laureates/1930/lewis.jpg	http://nobelprize.org/literature/laureates/1930/lewis-autobio.html		http://nobelprize.org/literature/laureates/1930/lewis-lecture.html
153	Karl Landsteiner	Karl Landsteiner	1868	1943	http://nobelprize.org/medicine/laureates/1930/landsteiner.jpg	http://nobelprize.org/medicine/laureates/1930/landsteiner-bio.html		http://nobelprize.org/medicine/laureates/1930/landsteiner-lecture.html
154	Nathan Söderblom	Lars Olof Jonathan (Nathan) Söderblom	1866	1931	http://nobelprize.org/peace/laureates/1930/soderblom.jpg	http://nobelprize.org/peace/laureates/1930/soderblom-bio.html		http://nobelprize.org/peace/laureates/1930/soderblom-lecture.html
155	Venkata Raman	Sir Chandrasekhara Venkata Raman	1888	1970	http://nobelprize.org/physics/laureates/1930/raman.jpg	http://nobelprize.org/physics/laureates/1930/raman-bio.html		http://nobelprize.org/physics/laureates/1930/raman-lecture.html
156	Carl Bosch	Carl Bosch	1874	1940	http://nobelprize.org/chemistry/laureates/1931/bosch.jpg	http://nobelprize.org/chemistry/laureates/1931/bosch-bio.html		http://nobelprize.org/chemistry/laureates/1931/bosch-lecture.html
157	Friedrich Bergius	Friedrich Bergius	1884	1949	http://nobelprize.org/chemistry/laureates/1931/bergius.jpg	http://nobelprize.org/chemistry/laureates/1931/bergius-bio.html		http://nobelprize.org/chemistry/laureates/1931/bergius-lecture.html
158	Erik Axel Karlfeldt	Erik Axel Karlfeldt	1864	1931	http://nobelprize.org/literature/laureates/1931/karlfeldt.jpg	http://nobelprize.org/literature/laureates/1931/karlfeldt-bio.html		
159	Otto Warburg	Otto Heinrich Warburg	1883	1970	http://nobelprize.org/medicine/laureates/1931/warburg.jpg	http://nobelprize.org/medicine/laureates/1931/warburg-bio.html		http://nobelprize.org/medicine/laureates/1931/warburg-lecture.html
160	Jane Addams	Jane Addams			http://nobelprize.org/peace/laureates/1931/addams.jpg	http://nobelprize.org/peace/laureates/1931/addams-bio.html		
161	Nicholas Murray Butler	Nicholas Murray Butler			http://nobelprize.org/peace/laureates/1931/butler.jpg	http://nobelprize.org/peace/laureates/1931/butler-bio.html		
162	Irving Langmuir	Irving Langmuir	1881	1957	http://nobelprize.org/chemistry/laureates/1932/langmuir.jpg	http://nobelprize.org/chemistry/laureates/1932/langmuir-bio.html		http://nobelprize.org/chemistry/laureates/1932/langmuir-lecture.html
163	John Galsworthy	John Galsworthy	1867	1933	http://nobelprize.org/literature/laureates/1932/galsworthy.jpg	http://nobelprize.org/literature/laureates/1932/galsworthy-bio.html		
164	Sir Charles Sherrington	Sir Charles Scott Sherrington	1857	1952	http://nobelprize.org/medicine/laureates/1932/sherrington.jpg	http://nobelprize.org/medicine/laureates/1932/sherrington-bio.html		http://nobelprize.org/medicine/laureates/1932/sherrington-lecture.html
165	Edgar Adrian	Edgar Douglas Adrian	1889	1977	http://nobelprize.org/medicine/laureates/1932/adrian.jpg	http://nobelprize.org/medicine/laureates/1932/adrian-bio.html		http://nobelprize.org/medicine/laureates/1932/adrian-lecture.html
166	Werner Heisenberg	Werner Karl Heisenberg	1901	1976	http://nobelprize.org/physics/laureates/1932/heisenberg.jpg	http://nobelprize.org/physics/laureates/1932/heisenberg-bio.html		http://nobelprize.org/physics/laureates/1932/heisenberg-lecture.html
167	Ivan Bunin	Ivan Alekseyevich Bunin	1870	1953	http://nobelprize.org/literature/laureates/1933/bunin.jpg	http://nobelprize.org/literature/laureates/1933/bunin-autobio.html		
168	Thomas H. Morgan	Thomas Hunt Morgan	1866	1945	http://nobelprize.org/medicine/laureates/1933/morgan.jpg	http://nobelprize.org/medicine/laureates/1933/morgan-bio.html		http://nobelprize.org/medicine/laureates/1933/morgan-lecture.html
169	Sir Norman Angell	Sir Norman Angell (Ralph Lane)	1872	1967	http://nobelprize.org/peace/laureates/1933/angell.jpg	http://nobelprize.org/peace/laureates/1933/angell-bio.html		http://nobelprize.org/peace/laureates/1933/angell-lecture.html
170	Erwin Schrödinger	Erwin Schrödinger	1887	1961	http://nobelprize.org/physics/laureates/1933/schrodinger.jpg	http://nobelprize.org/physics/laureates/1933/schrodinger-bio.html		http://nobelprize.org/physics/laureates/1933/schrodinger-lecture.html
171	Paul A.M. Dirac	Paul Adrien Maurice Dirac	1902	1984	http://nobelprize.org/physics/laureates/1933/dirac.jpg	http://nobelprize.org/physics/laureates/1933/dirac-bio.html		http://nobelprize.org/physics/laureates/1933/dirac-lecture.html
172	Harold C. Urey	Harold Clayton Urey	1893	1981	http://nobelprize.org/chemistry/laureates/1934/urey.jpg	http://nobelprize.org/chemistry/laureates/1934/urey-bio.html		http://nobelprize.org/chemistry/laureates/1934/urey-lecture.html
173	Luigi Pirandello	Luigi Pirandello	1867	1936	http://nobelprize.org/literature/laureates/1934/pirandello.jpg	http://nobelprize.org/literature/laureates/1934/pirandello-bio.html		
174	George H. Whipple	George Hoyt Whipple	1878	1976	http://nobelprize.org/medicine/laureates/1934/whipple.jpg	http://nobelprize.org/medicine/laureates/1934/whipple-bio.html		http://nobelprize.org/medicine/laureates/1934/whipple-lecture.html
175	George R. Minot	George Richards Minot	1885	1950	http://nobelprize.org/medicine/laureates/1934/minot.jpg	http://nobelprize.org/medicine/laureates/1934/minot-bio.html		http://nobelprize.org/medicine/laureates/1934/minot-lecture.html
176	William P. Murphy	William Parry Murphy	1892	1987	http://nobelprize.org/medicine/laureates/1934/murphy.jpg	http://nobelprize.org/medicine/laureates/1934/murphy-bio.html		http://nobelprize.org/medicine/laureates/1934/murphy-lecture.html
177	Arthur Henderson	Arthur Henderson	1863	1935	http://nobelprize.org/peace/laureates/1934/henderson.jpg	http://nobelprize.org/peace/laureates/1934/henderson-bio.html		http://nobelprize.org/peace/laureates/1934/henderson-lecture.html
178	Frédéric Joliot	Frédéric Joliot	1900	1958	http://nobelprize.org/chemistry/laureates/1935/joliot.jpg	http://nobelprize.org/chemistry/laureates/1935/joliot-bio.html		http://nobelprize.org/chemistry/laureates/1935/joliot-lecture.html
179	Irène Joliot-Curie	Irène Joliot-Curie	1897	1956	http://nobelprize.org/chemistry/laureates/1935/joliot-curie.jpg	http://nobelprize.org/chemistry/laureates/1935/joliot-curie-bio.html		http://nobelprize.org/chemistry/laureates/1935/joliot-curie-lecture.html
180	Hans Spemann	Hans Spemann	1869	1941	http://nobelprize.org/medicine/laureates/1935/spemann.jpg	http://nobelprize.org/medicine/laureates/1935/spemann-bio.html		http://nobelprize.org/medicine/laureates/1935/spemann-lecture.html
181	Carl von Ossietzky	Carl von Ossietzky	1889	1938	http://nobelprize.org/peace/laureates/1935/ossietzky.jpg	http://nobelprize.org/peace/laureates/1935/ossietzky-bio.html		
182	James Chadwick	James Chadwick	1891	1974	http://nobelprize.org/physics/laureates/1935/chadwick.jpg	http://nobelprize.org/physics/laureates/1935/chadwick-bio.html		http://nobelprize.org/physics/laureates/1935/chadwick-lecture.html
183	Peter Debye	Petrus (Peter) Josephus Wilhelmus Debye	1884	1966	http://nobelprize.org/chemistry/laureates/1936/debye.jpg	http://nobelprize.org/chemistry/laureates/1936/debye-bio.html		http://nobelprize.org/chemistry/laureates/1936/debye-lecture.html
184	Eugene O'Neill	Eugene Gladstone O'Neill	1888	1953	http://nobelprize.org/literature/laureates/1936/oneill.jpg	http://nobelprize.org/literature/laureates/1936/oneill-autobio.html		
185	Sir Henry Dale	Sir Henry Hallett Dale	1875	1968	http://nobelprize.org/medicine/laureates/1936/dale.jpg	http://nobelprize.org/medicine/laureates/1936/dale-bio.html		http://nobelprize.org/medicine/laureates/1936/dale-lecture.html
186	Otto Loewi	Otto Loewi	1873	1961	http://nobelprize.org/medicine/laureates/1936/loewi.jpg	http://nobelprize.org/medicine/laureates/1936/loewi-bio.html		http://nobelprize.org/medicine/laureates/1936/loewi-lecture.html
187	Carlos Saavedra Lamas	Carlos Saavedra Lamas	1878	1959	http://nobelprize.org/peace/laureates/1936/lamas.jpg	http://nobelprize.org/peace/laureates/1936/lamas-bio.html		
188	Victor F. Hess	Victor Franz Hess	1883	1964	http://nobelprize.org/physics/laureates/1936/hess.jpg	http://nobelprize.org/physics/laureates/1936/hess-bio.html		http://nobelprize.org/physics/laureates/1936/hess-lecture.html
189	Carl D. Anderson	Carl David Anderson	1905	1991	http://nobelprize.org/physics/laureates/1936/anderson.jpg	http://nobelprize.org/physics/laureates/1936/anderson-bio.html		http://nobelprize.org/physics/laureates/1936/anderson-lecture.html
190	Norman Haworth	Walter Norman Haworth	1883	1950	http://nobelprize.org/chemistry/laureates/1937/haworth.jpg	http://nobelprize.org/chemistry/laureates/1937/haworth-bio.html		http://nobelprize.org/chemistry/laureates/1937/haworth-lecture.html
191	Paul Karrer	Paul Karrer	1889	1971	http://nobelprize.org/chemistry/laureates/1937/karrer.jpg	http://nobelprize.org/chemistry/laureates/1937/karrer-bio.html		http://nobelprize.org/chemistry/laureates/1937/karrer-lecture.html
192	Roger Martin du Gard	Roger Martin du Gard	1881	1958	http://nobelprize.org/literature/laureates/1937/gard.jpg	http://nobelprize.org/literature/laureates/1937/gard-bio.html		
193	Albert Szent-Györgyi	Albert von Szent-Györgyi Nagyrapolt	1893	1986	http://nobelprize.org/medicine/laureates/1937/szent-gyorgyi.jpg	http://nobelprize.org/medicine/laureates/1937/szent-gyorgyi-bio.html		http://nobelprize.org/medicine/laureates/1937/szent-gyorgyi-lecture.html
194	Robert Cecil	Cecil of Chelwood, Viscount (Lord Edgar Algernon Robert Gascoyne Cecil)	1864	1958	http://nobelprize.org/peace/laureates/1937/chelwood.jpg	http://nobelprize.org/peace/laureates/1937/chelwood-bio.html		http://nobelprize.org/peace/laureates/1937/chelwood-lecture.html
195	Clinton Davisson	Clinton Joseph Davisson	1881	1958	http://nobelprize.org/physics/laureates/1937/davisson.jpg	http://nobelprize.org/physics/laureates/1937/davisson-bio.html		http://nobelprize.org/physics/laureates/1937/davisson-lecture.html
196	George Paget Thomson	George Paget Thomson	1892	1975	http://nobelprize.org/physics/laureates/1937/thomson.jpg	http://nobelprize.org/physics/laureates/1937/thomson-bio.html		http://nobelprize.org/physics/laureates/1937/thomson-lecture.html
197	Richard Kuhn	Richard Kuhn	1900	1967	http://nobelprize.org/chemistry/laureates/1938/kuhn.jpg	http://nobelprize.org/chemistry/laureates/1938/kuhn-bio.html		
198	Pearl Buck	Pearl Buck (pen-name of Pearl Walsh, née Sydenstricker)	1892	1973	http://nobelprize.org/literature/laureates/1938/buck.jpg	http://nobelprize.org/literature/laureates/1938/buck-bio.html		http://nobelprize.org/literature/laureates/1938/buck-lecture.html
199	Corneille Heymans	Corneille Jean François Heymans	1892	1968	http://nobelprize.org/medicine/laureates/1938/heymans.jpg	http://nobelprize.org/medicine/laureates/1938/heymans-bio.html		http://nobelprize.org/medicine/laureates/1938/heymans-lecture.html
200	Nansen International Office for Refugees	Office international Nansen pour les Réfugiés (Nansen International Office for Refugees)			http://nobelprize.org/peace/laureates/1938/nansen.jpg		http://nobelprize.org/peace/laureates/1938/nansen-history.html	http://nobelprize.org/peace/laureates/1938/nansen-lecture.html
201	Enrico Fermi	Enrico Fermi	1901	1954	http://nobelprize.org/physics/laureates/1938/fermi.jpg	http://nobelprize.org/physics/laureates/1938/fermi-bio.html		http://nobelprize.org/physics/laureates/1938/fermi-lecture.html
202	Adolf Butenandt	Adolf Friedrich Johann Butenandt	1903	1995	http://nobelprize.org/chemistry/laureates/1939/butenandt.jpg	http://nobelprize.org/chemistry/laureates/1939/butenandt-bio.html		
203	Leopold Ruzicka	Leopold Ruzicka	1887	1976	http://nobelprize.org/chemistry/laureates/1939/ruzicka.jpg	http://nobelprize.org/chemistry/laureates/1939/ruzicka-bio.html		http://nobelprize.org/chemistry/laureates/1939/ruzicka-lecture.html
204	Frans Eemil Sillanpää	Frans Eemil Sillanpää	1888	1964	http://nobelprize.org/literature/laureates/1939/sillanpaa.jpg	http://nobelprize.org/literature/laureates/1939/sillanpaa-autobio.html		
205	Gerhard Domagk	Gerhard Domagk	1895	1964	http://nobelprize.org/medicine/laureates/1939/domagk.jpg	http://nobelprize.org/medicine/laureates/1939/domagk-bio.html		http://nobelprize.org/medicine/laureates/1939/domagk-lecture.html
206	Ernest Lawrence	Ernest Orlando Lawrence	1901	1958	http://nobelprize.org/physics/laureates/1939/lawrence.jpg	http://nobelprize.org/physics/laureates/1939/lawrence-bio.html		http://nobelprize.org/physics/laureates/1939/lawrence-lecture.html
207	George de Hevesy	George de Hevesy	1885	1966	http://nobelprize.org/chemistry/laureates/1943/hevesy.jpg	http://nobelprize.org/chemistry/laureates/1943/hevesy-bio.html		http://nobelprize.org/chemistry/laureates/1943/hevesy-lecture.html
208	Henrik Dam	Henrik Carl Peter Dam	1895	1976	http://nobelprize.org/medicine/laureates/1943/dam.jpg	http://nobelprize.org/medicine/laureates/1943/dam-bio.html		http://nobelprize.org/medicine/laureates/1943/dam-lecture.html
209	Edward A. Doisy	Edward Adelbert Doisy	1893	1986	http://nobelprize.org/medicine/laureates/1943/doisy.jpg	http://nobelprize.org/medicine/laureates/1943/doisy-bio.html		
210	Otto Stern	Otto Stern	1888	1969	http://nobelprize.org/physics/laureates/1943/stern.jpg	http://nobelprize.org/physics/laureates/1943/stern-bio.html		http://nobelprize.org/physics/laureates/1943/stern-lecture.html
211	Otto Hahn	Otto Hahn	1879	1968	http://nobelprize.org/chemistry/laureates/1944/hahn.jpg	http://nobelprize.org/chemistry/laureates/1944/hahn-bio.html		http://nobelprize.org/chemistry/laureates/1944/hahn-lecture.html
212	Johannes V. Jensen	Johannes Vilhelm Jensen	1873	1950	http://nobelprize.org/literature/laureates/1944/jensen.jpg	http://nobelprize.org/literature/laureates/1944/jensen-autobio.html		
213	Joseph Erlanger	Joseph Erlanger	1874	1965	http://nobelprize.org/medicine/laureates/1944/erlanger.jpg	http://nobelprize.org/medicine/laureates/1944/erlanger-bio.html		http://nobelprize.org/medicine/laureates/1944/erlanger-lecture.html
214	Herbert S. Gasser	Herbert Spencer Gasser	1888	1963	http://nobelprize.org/medicine/laureates/1944/gasser.jpg	http://nobelprize.org/medicine/laureates/1944/gasser-bio.html		http://nobelprize.org/medicine/laureates/1944/gasser-lecture.html
215	Isidor Isaac Rabi	Isidor Isaac Rabi	1898	1988	http://nobelprize.org/physics/laureates/1944/rabi.jpg	http://nobelprize.org/physics/laureates/1944/rabi-bio.html		
216	Artturi Virtanen	Artturi Ilmari Virtanen	1895	1973	http://nobelprize.org/chemistry/laureates/1945/virtanen.jpg	http://nobelprize.org/chemistry/laureates/1945/virtanen-bio.html		http://nobelprize.org/chemistry/laureates/1945/virtanen-lecture.html
217	Gabriela Mistral	Gabriela Mistral (pen-name of Lucila Godoy y Alcayaga)	1889	1957	http://nobelprize.org/literature/laureates/1945/mistral.jpg	http://nobelprize.org/literature/laureates/1945/mistral-bio.html		
218	Sir Alexander Fleming	Sir Alexander Fleming	1881	1955	http://nobelprize.org/medicine/laureates/1945/fleming.jpg	http://nobelprize.org/medicine/laureates/1945/fleming-bio.html		http://nobelprize.org/medicine/laureates/1945/fleming-lecture.html
219	Ernst B. Chain	Ernst Boris Chain	1906	1979	http://nobelprize.org/medicine/laureates/1945/chain.jpg	http://nobelprize.org/medicine/laureates/1945/chain-bio.html		http://nobelprize.org/medicine/laureates/1945/chain-lecture.html
220	Sir Howard Florey	Sir Howard Walter Florey	1898	1968	http://nobelprize.org/medicine/laureates/1945/florey.jpg	http://nobelprize.org/medicine/laureates/1945/florey-bio.html		http://nobelprize.org/medicine/laureates/1945/florey-lecture.html
221	Cordell Hull	Cordell Hull	1871	1955	http://nobelprize.org/peace/laureates/1945/hull.jpg	http://nobelprize.org/peace/laureates/1945/hull-bio.html		
222	Wolfgang Pauli	Wolfgang Pauli	1900	1958	http://nobelprize.org/physics/laureates/1945/pauli.jpg	http://nobelprize.org/physics/laureates/1945/pauli-bio.html		http://nobelprize.org/physics/laureates/1945/pauli-lecture.html
223	James B. Sumner	James Batcheller Sumner	1887	1955	http://nobelprize.org/chemistry/laureates/1946/sumner.jpg	http://nobelprize.org/chemistry/laureates/1946/sumner-bio.html		http://nobelprize.org/chemistry/laureates/1946/sumner-lecture.html
224	John H. Northrop	John Howard Northrop	1891	1987	http://nobelprize.org/chemistry/laureates/1946/northrop.jpg	http://nobelprize.org/chemistry/laureates/1946/northrop-bio.html		http://nobelprize.org/chemistry/laureates/1946/northrop-lecture.html
225	Wendell M. Stanley	Wendell Meredith Stanley	1904	1971	http://nobelprize.org/chemistry/laureates/1946/stanley.jpg	http://nobelprize.org/chemistry/laureates/1946/stanley-bio.html		http://nobelprize.org/chemistry/laureates/1946/stanley-lecture.html
226	Hermann Hesse	Hermann Hesse	1877	1962	http://nobelprize.org/literature/laureates/1946/hesse.jpg	http://nobelprize.org/literature/laureates/1946/hesse-autobio.html		
227	Hermann J. Muller	Hermann Joseph Muller	1890	1967	http://nobelprize.org/medicine/laureates/1946/muller.jpg	http://nobelprize.org/medicine/laureates/1946/muller-bio.html		http://nobelprize.org/medicine/laureates/1946/muller-lecture.html
228	Emily Greene Balch	Emily Greene Balch	1867	1961	http://nobelprize.org/peace/laureates/1946/balch.jpg	http://nobelprize.org/peace/laureates/1946/balch-bio.html		http://nobelprize.org/peace/laureates/1946/balch-lecture.html
229	John R. Mott	John Raleigh Mott	1865	1955	http://nobelprize.org/peace/laureates/1946/mott.jpg	http://nobelprize.org/peace/laureates/1946/mott-bio.html		http://nobelprize.org/peace/laureates/1946/mott-lecture.html
230	Percy W. Bridgman	Percy Williams Bridgman	1882	1961	http://nobelprize.org/physics/laureates/1946/bridgman.jpg	http://nobelprize.org/physics/laureates/1946/bridgman-bio.html		http://nobelprize.org/physics/laureates/1946/bridgman-lecture.html
231	Sir Robert Robinson	Sir Robert Robinson	1886	1975	http://nobelprize.org/chemistry/laureates/1947/robinson.jpg	http://nobelprize.org/chemistry/laureates/1947/robinson-bio.html		http://nobelprize.org/chemistry/laureates/1947/robinson-lecture.html
232	André Gide	André Paul Guillaume Gide	1869	1951	http://nobelprize.org/literature/laureates/1947/gide.jpg	http://nobelprize.org/literature/laureates/1947/gide-bio.html		
233	Carl Cori	Carl Ferdinand Cori	1896	1984	http://nobelprize.org/medicine/laureates/1947/cori-cf.jpg	http://nobelprize.org/medicine/laureates/1947/cori-cf-bio.html		http://nobelprize.org/medicine/laureates/1947/cori-cf-lecture.html
234	Gerty Cori	Gerty Theresa Cori, née Radnitz	1896	1957	http://nobelprize.org/medicine/laureates/1947/cori-gt.jpg	http://nobelprize.org/medicine/laureates/1947/cori-gt-bio.html		http://nobelprize.org/medicine/laureates/1947/cori-gt-lecture.html
235	Bernardo Houssay	Bernardo Alberto Houssay	1887	1971	http://nobelprize.org/medicine/laureates/1947/houssay.jpg	http://nobelprize.org/medicine/laureates/1947/houssay-bio.html		http://nobelprize.org/medicine/laureates/1947/houssay-lecture.html
236	Friends Service Council	Friends Service Council (The Quakers)			http://nobelprize.org/peace/laureates/1947/friends-council.jpg		http://nobelprize.org/peace/laureates/1947/friends-council-history.html	http://nobelprize.org/peace/laureates/1947/friends-council-lecture.html
237	American Friends Service Committee	American Friends Service Committee (The Quakers)			http://nobelprize.org/peace/laureates/1947/friends-committee.jpg		http://nobelprize.org/peace/laureates/1947/friends-committee-history.html	http://nobelprize.org/peace/laureates/1947/friends-committee-lecture.html
238	Edward V. Appleton	Sir Edward Victor Appleton	1892	1965	http://nobelprize.org/physics/laureates/1947/appleton.jpg	http://nobelprize.org/physics/laureates/1947/appleton-bio.html		http://nobelprize.org/physics/laureates/1947/appleton-lecture.html
239	Arne Tiselius	Arne Wilhelm Kaurin Tiselius	1902	1971	http://nobelprize.org/chemistry/laureates/1948/tiselius.jpg	http://nobelprize.org/chemistry/laureates/1948/tiselius-bio.html		http://nobelprize.org/chemistry/laureates/1948/tiselius-lecture.html
240	T.S. Eliot	Thomas Stearns Eliot	1888	1965	http://nobelprize.org/literature/laureates/1948/eliot.jpg	http://nobelprize.org/literature/laureates/1948/eliot-bio.html		
241	Paul Müller	Paul Hermann Müller	1899	1965	http://nobelprize.org/medicine/laureates/1948/muller.jpg	http://nobelprize.org/medicine/laureates/1948/muller-bio.html		http://nobelprize.org/medicine/laureates/1948/muller-lecture.html
242	Patrick M.S. Blackett	Patrick Maynard Stuart Blackett	1897	1974	http://nobelprize.org/physics/laureates/1948/blackett.jpg	http://nobelprize.org/physics/laureates/1948/blackett-bio.html		http://nobelprize.org/physics/laureates/1948/blackett-lecture.html
243	William F. Giauque	William Francis Giauque	1895	1982	http://nobelprize.org/chemistry/laureates/1949/giauque.jpg	http://nobelprize.org/chemistry/laureates/1949/giauque-bio.html		http://nobelprize.org/chemistry/laureates/1949/giauque-lecture.html
244	William Faulkner	William Faulkner	1897	1962	http://nobelprize.org/literature/laureates/1949/faulkner.jpg	http://nobelprize.org/literature/laureates/1949/faulkner-bio.html		
245	Walter Hess	Walter Rudolf Hess	1881	1973	http://nobelprize.org/medicine/laureates/1949/hess.jpg	http://nobelprize.org/medicine/laureates/1949/hess-bio.html		http://nobelprize.org/medicine/laureates/1949/hess-lecture.html
246	Egas Moniz	Antonio Caetano de Abreu Freire Egas Moniz	1874	1955	http://nobelprize.org/medicine/laureates/1949/moniz.jpg	http://nobelprize.org/medicine/laureates/1949/moniz-bio.html		
247	Lord Boyd Orr	Lord (John) Boyd Orr of Brechin	1880	1971	http://nobelprize.org/peace/laureates/1949/orr.jpg	http://nobelprize.org/peace/laureates/1949/orr-bio.html		http://nobelprize.org/peace/laureates/1949/orr-lecture.html
248	Hideki Yukawa	Hideki Yukawa	1907	1981	http://nobelprize.org/physics/laureates/1949/yukawa.jpg	http://nobelprize.org/physics/laureates/1949/yukawa-bio.html		http://nobelprize.org/physics/laureates/1949/yukawa-lecture.html
249	Otto Diels	Otto Paul Hermann Diels	1876	1954	http://nobelprize.org/chemistry/laureates/1950/diels.jpg	http://nobelprize.org/chemistry/laureates/1950/diels-bio.html		http://nobelprize.org/chemistry/laureates/1950/diels-lecture.html
